Pick and Ban Order - LCK 2024 Spring,Phase,Blue,Red,Score,Winner,Patch,BB1,RB1,BB2,RB2,BB3,RB3,BP1,RP1-2,BP2-3,RP3,RB4,BB4,RB5,BB5,RP4,BP4-5,RP5,BR1,BR2,BR3,BR4,BR5,RR1,RR2,RR3,RR4,RR5,SB,VOD


Week 3,KT Rolster,DRX,1 - 1,1,14.1B,Lucian,Senna,Sejuani,Varus,Vi,Kalista,Orianna,"Xayah, Rakan","Lee Sin, Rumble",Azir,Caitlyn,K'Sante,Ezreal,Rell,Aatrox,"Jinx, Tahm Kench",Jarvan IV,Mid,Jungle,Top,Bot,Support,Bot,Support,Mid,Top,Jungle,SB,https://www.youtube.com/live/VG9gSeFgbs8?si=WNnB47VJ2u7NGNt3&t=6236
Week 3,DRX,KT Rolster,1 - 0,1,14.1B,Vi,Lucian,Kalista,Varus,Taliyah,Jax,Senna,"Rumble, Nautilus","Tahm Kench, Sejuani",Draven,K'Sante,Orianna,Akali,Viego,Corki,"Aatrox, Yone",Poppy,Bot,Support,Jungle,Top,Mid,Top,Support,Bot,Mid,Jungle,SB,https://www.youtube.com/live/VG9gSeFgbs8?si=I8WUXwyTJWqGdiMw&t=2708
Week 3,Dplus KIA,Hanwha Life Esports,0 - 2,2,14.1B,Senna,Rumble,Poppy,Rell,Milio,Lucian,Vi,"Corki, Kalista","Varus, Ashe",Maokai,Sylas,Pyke,LeBlanc,Nautilus,Renata Glasc,"Orianna, Gnar",Jax,Jungle,Bot,Support,Mid,Top,Mid,Bot,Jungle,Support,Top,SB,https://www.youtube.com/live/gkn7RJCQHxA?si=vRDpUzMFaJo2jJAh&t=13816
Week 3,Dplus KIA,Hanwha Life Esports,0 - 1,2,14.1B,Poppy,Rumble,Kalista,Rell,Milio,Corki,Senna,"Vi, Lucian","Nautilus, Aatrox",Nami,Maokai,Udyr,Sejuani,Azir,Gwen,"Viego, LeBlanc",Akali,Bot,Support,Top,Jungle,Mid,Jungle,Bot,Support,Top,Mid,SB,https://www.youtube.com/live/gkn7RJCQHxA?si=unvePiXK6Os6PV2y&t=10767
Week 3,Kwangdong Freecs,Gen.G,0 - 2,2,14.1B,Corki,Senna,Rumble,Orianna,Varus,Ashe,Lucian,"Aphelios, Milio","Nami, Vi",Sejuani,Taliyah,Tristana,LeBlanc,K'Sante,Yone,"Akali, Aatrox",Udyr,Bot,Support,Jungle,Mid,Top,Bot,Support,Jungle,Mid,Top,SB,https://www.youtube.com/live/gkn7RJCQHxA?si=bA8EHMpZ0nWPjyYe&t=5082
Week 3,Kwangdong Freecs,Gen.G,0 - 1,2,14.1B,Corki,Ashe,Rumble,Senna,Varus,Vi,Lucian,"Aphelios, Milio","Nami, Orianna",Rell,Nocturne,Tristana,Sejuani,Azir,Neeko,"Jarvan IV, Aatrox",K'Sante,Bot,Support,Mid,Jungle,Top,Bot,Support,Jungle,Mid,Top,SB,https://www.youtube.com/live/gkn7RJCQHxA?si=_f5ghUWyj48kq6fS&t=1780
Week 3,FearX,Nongshim RedForce,2 - 1,1,14.1B,Poppy,Ashe,Vi,Lucian,Taliyah,Senna,Varus,"Rakan, Orianna","Tahm Kench, Azir",Xayah,Rumble,Nocturne,Sejuani,Rell,Viego,"Maokai, Aatrox",Yone,Bot,Support,Mid,Jungle,Top,Support,Mid,Bot,Jungle,Top,SB,https://www.youtube.com/live/XxJcLQtierE?si=Ts2D5uUnUVbfNvdk&t=17687
Week 3,Nongshim RedForce,FearX,1 - 1,1,14.1B,LeBlanc,Poppy,Senna,Taliyah,Lucian,Varus,Orianna,"Rakan, Xayah","Jinx, Tahm Kench",Rumble,Aatrox,Akali,Nocturne,Rell,K'Sante,"Viego, Gnar",Irelia,Mid,Bot,Support,Jungle,Top,Support,Bot,Jungle,Top,Mid,SB,https://www.youtube.com/live/XxJcLQtierE?si=9UVl27vlTpG7Pi1I&t=14394
Week 3,FearX,Nongshim RedForce,1 - 0,1,14.1B,Poppy,Milio,Vi,Nocturne,Varus,Senna,Lucian,"Xayah, Rakan","Nami, Orianna",Azir,Rumble,K'Sante,Sejuani,Udyr,Rell,"Xin Zhao, Jax",Aatrox,Bot,Support,Mid,Jungle,Top,Bot,Support,Mid,Jungle,Top,SB,https://www.youtube.com/live/XxJcLQtierE?si=Oek2lVXLpsz8wZnW&t=10769
Week 3,DRX,T1,0 - 2,2,14.1B,Ashe,Maokai,Kalista,Lucian,Orianna,Nautilus,Corki,"Senna, Neeko","Xayah, Rakan",Aatrox,Sejuani,Nilah,Poppy,Nocturne,Viego,"K'Sante, Rell",Ornn,Mid,Bot,Support,Top,Jungle,Bot,Mid,Top,Jungle,Support,SB,https://www.youtube.com/live/XxJcLQtierE?si=Go4omkhueDdIInes&t=4781
Week 3,T1,DRX,1 - 0,1,14.1B,Maokai,Ashe,Kalista,Varus,Senna,Corki,Lucian,"Aphelios, Milio","Nami, Orianna",Azir,Nocturne,Sejuani,Jarvan IV,Udyr,Rell,"Aatrox, Vi",Jax,Bot,Support,Mid,Top,Jungle,Bot,Support,Mid,Jungle,Top,SB,https://www.youtube.com/live/XxJcLQtierE?si=LsutFYSXwDmO0mJ5&t=1780
Week 3,KT Rolster,OKSavingsBank BRION,2 - 0,1,14.1B,Orianna,Corki,Kalista,Varus,Lucian,Rumble,Udyr,"Sejuani, Azir","Vi, Taliyah",Darius,Caitlyn,Renata Glasc,Ezreal,Rakan,Tahm Kench,"Senna, Maokai",Aphelios,Top,Jungle,Mid,Bot,Support,Jungle,Mid,Top,Support,Bot,SB,https://www.youtube.com/live/y5jxmWTcmHI?si=kjQkwY-aoGoILEWw&t=15760
Week 3,KT Rolster,OKSavingsBank BRION,1 - 0,1,14.1B,Orianna,Lucian,Rakan,Poppy,Kalista,Varus,Corki,"Tristana, Maokai","Vi, Rumble",K'Sante,Caitlyn,Renata Glasc,Ezreal,Alistar,Xayah,"Senna, Nautilus",Leona,Mid,Jungle,Top,Bot,Support,Mid,Jungle,Top,Bot,Support,SB,https://www.youtube.com/live/y5jxmWTcmHI?si=KQ_YfrJDTBbK50jO&t=12600
Week 3,Kwangdong Freecs,Dplus KIA,2 - 0,1,14.1B,Rell,Corki,Vi,Ashe,Rumble,Senna,Lucian,"Udyr, Milio","Nami, Aatrox",Tristana,Orianna,Aphelios,Viego,Maokai,Sejuani,"Poppy, Taliyah",Kog'Maw,Bot,Support,Top,Jungle,Mid,Top,Support,Mid,Jungle,Bot,SB,https://www.youtube.com/live/y5jxmWTcmHI?si=2-tPp8Qt2hwSRPgp&t=6324
Week 3,Kwangdong Freecs,Dplus KIA,1 - 0,1,14.1B,Rell,Corki,Vi,Ashe,Rumble,K'Sante,Senna,"Udyr, Milio","Aatrox, Nautilus",Lucian,Orianna,Neeko,Azir,Tristana,LeBlanc,"Taliyah, Viego",Lee Sin,Bot,Top,Support,Mid,Jungle,Top,Support,Bot,Mid,Jungle,SB,https://www.youtube.com/live/y5jxmWTcmHI?si=UWHnSeHIcJ6KLPO2&t=2618
Week 2,Hanwha Life Esports,T1,0 - 2,2,14.1B,Nocturne,Maokai,Kalista,Sejuani,Lucian,Rakan,Corki,"Varus, Rell","Vi, K'Sante",Orianna,Senna,Ashe,Ezreal,Aatrox,Yone,"Aphelios, Milio",Pyke,Mid,Jungle,Top,Bot,Support,Bot,Jungle,Mid,Top,Support,SB,https://www.youtube.com/live/6xMaoW-YXOM?si=_-5dZQ_1eE4GCB5h&t=17455
Week 2,Hanwha Life Esports,T1,0 - 1,2,14.1B,Orianna,Maokai,Varus,Vi,Lucian,Sejuani,Corki,"Kalista, Neeko","Xayah, Rakan",Nocturne,Udyr,Renata Glasc,K'Sante,Rumble,Ashe,"Aatrox, Poppy",Yone,Mid,Bot,Support,Top,Jungle,Bot,Mid,Jungle,Support,Top,SB,https://www.youtube.com/live/6xMaoW-YXOM?si=UU-gwR7uhYwPC1Uk&t=13989
Week 2,DRX,OKSavingsBank BRION,2 - 1,1,14.1B,Lucian,Orianna,Senna,K'Sante,Renata Glasc,Poppy,Sejuani,"Xayah, Rakan","Jinx, Tahm Kench",Maokai,Jax,Yone,LeBlanc,Tristana,Azir,"Aatrox, Akali",Renekton,Jungle,Bot,Support,Top,Mid,Bot,Support,Jungle,Mid,Top,SB,https://www.youtube.com/live/6xMaoW-YXOM?si=9Y26mvzqxrB44dRW&t=7898
Week 2,OKSavingsBank BRION,DRX,1 - 1,2,14.1B,LeBlanc,Lucian,K'Sante,Senna,Rakan,Renata Glasc,Orianna,"Varus, Sejuani","Poppy, Udyr",Azir,Kalista,Jax,Nautilus,Ashe,Gnar,"Aphelios, Milio",Bard,Mid,Jungle,Top,Bot,Support,Bot,Jungle,Mid,Top,Support,SB,https://www.youtube.com/live/6xMaoW-YXOM?si=Cv1fcYZbNwTZVWxK&t=4257
Week 2,DRX,OKSavingsBank BRION,0 - 1,2,14.1B,Lucian,Orianna,Senna,K'Sante,Varus,Poppy,Kalista,"Xayah, Rakan","Renata Glasc, Azir",Maokai,Sejuani,Corki,Rell,Tristana,Akali,"Lee Sin, Aatrox",Yone,Bot,Support,Mid,Jungle,Top,Bot,Support,Jungle,Mid,Top,SB,https://www.youtube.com/live/6xMaoW-YXOM?si=4s2y96OZOsHu6R4u&t=1013
Week 2,Nongshim RedForce,Kwangdong Freecs,0 - 2,2,14.1B,Rumble,Udyr,Kalista,Vi,Ashe,Orianna,Senna,"Draven, Corki","Azir, Nautilus",Renata Glasc,Xin Zhao,Sejuani,Maokai,Rell,Poppy,"Viego, K'Sante",Trundle,Bot,Mid,Support,Jungle,Top,Bot,Mid,Support,Top,Jungle,SB,https://www.youtube.com/live/QofSjxoKwOc?si=0AhoAKPb8OU69NhJ&t=19791
Week 2,Kwangdong Freecs,Nongshim RedForce,1 - 0,1,14.1B,Vi,Kalista,Varus,Rumble,Aphelios,Ashe,Senna,"Milio, Lucian","Seraphine, Orianna",Azir,Aatrox,Udyr,Xin Zhao,Sejuani,Jax,"Nocturne, K'Sante",Trundle,Support,Bot,Mid,Jungle,Top,Support,Bot,Mid,Top,Jungle,SB,https://www.youtube.com/live/QofSjxoKwOc?si=YMWDLy3TN-J37vgQ&t=16405
Week 2,Dplus KIA,Gen.G,1 - 2,2,14.1B,Corki,Vi,K'Sante,Orianna,Aphelios,Rakan,Maokai,"Milio, Lucian","Varus, Ashe",Tristana,Jayce,Rell,Yone,Ivern,Sejuani,"Azir, Aatrox",Rumble,Jungle,Bot,Support,Mid,Top,Support,Bot,Mid,Jungle,Top,SB,https://www.youtube.com/live/QofSjxoKwOc?si=uk5f_aojUBOhpfdA&t=9999
Week 2,Gen.G,Dplus KIA,1 - 1,1,14.1B,Vi,Corki,Orianna,Milio,Rakan,Ashe,Maokai,"Lucian, Rell","Aphelios, Lulu",Nami,Azir,LeBlanc,K'Sante,Akali,Aatrox,"Udyr, Jayce",Syndra,Jungle,Bot,Support,Top,Mid,Bot,Jungle,Support,Top,Mid,SB,https://www.youtube.com/live/QofSjxoKwOc?si=VY71Y6kPG9e8C4eG&t=6109
Week 2,Gen.G,Dplus KIA,0 - 1,2,14.1B,Vi,Corki,Orianna,Maokai,Kalista,Milio,Varus,"Xayah, Rakan","Sejuani, Ashe",Sylas,Yone,Lee Sin,Azir,Rumble,Rell,"K'Sante, Akali",Olaf,Bot,Jungle,Support,Mid,Top,Bot,Support,Mid,Jungle,Top,SB,https://www.youtube.com/live/QofSjxoKwOc?si=6oRSZ8oyC_t3rKdL&t=2364
Week 2,DRX,FearX,1 - 2,2,14.1B,Lucian,Poppy,Draven,Orianna,Renata Glasc,Ashe,Varus,"Rakan, K'Sante","LeBlanc, Sejuani",Xayah,Jax,Wukong,Tahm Kench,Vi,Gragas,"Nautilus, Udyr",Yasuo,Bot,Mid,Jungle,Support,Top,Support,Top,Bot,Jungle,Mid,SB,https://www.youtube.com/live/hXYA4lvsdhU?si=5VPzq-oaSVouJV-G&t=20766
Week 2,DRX,FearX,1 - 1,1,14.1B,Varus,Poppy,Draven,Orianna,Lucian,Kalista,K'Sante,"Xayah, Rakan","Jinx, Tahm Kench",Udyr,Maokai,Wukong,Corki,Xin Zhao,Azir,"Sejuani, LeBlanc",Rell,Top,Bot,Support,Jungle,Mid,Bot,Support,Top,Mid,Jungle,SB,https://www.youtube.com/live/hXYA4lvsdhU?si=WAZtbeYYXLoXZGMk&t=17566
Week 2,FearX,DRX,1 - 0,1,14.1B,Poppy,Lucian,Orianna,Draven,Varus,Kalista,K'Sante,"Azir, Senna","Xayah, Rakan",Tahm Kench,Taliyah,Jax,Wukong,Udyr,Maokai,"Sejuani, Akali",Aatrox,Top,Bot,Support,Jungle,Mid,Mid,Bot,Support,Jungle,Top,SB,https://www.youtube.com/live/hXYA4lvsdhU?si=V6e8lHrGRyZNCVV9&t=13792
Week 2,KT Rolster,T1,1 - 2,2,14.1B,Vi,Senna,Corki,Kalista,Ashe,Taliyah,Milio,"Lucian, Orianna","Aphelios, Azir",Nami,Udyr,Nocturne,Jax,Jarvan IV,Rell,"K'Sante, Xin Zhao",Aatrox,Support,Bot,Mid,Top,Jungle,Bot,Mid,Support,Jungle,Top,SB,https://www.youtube.com/live/hXYA4lvsdhU?si=Vq2ZP2jc4E0US4uM&t=7918
Week 2,T1,KT Rolster,1 - 1,1,14.1B,Aphelios,Lucian,Varus,Kalista,Taliyah,Senna,Corki,"Xayah, Vi","Jinx, Tahm Kench",Rakan,Rell,Neeko,Jarvan IV,Orianna,Akali,"Poppy, K'Sante",Gwen,Mid,Bot,Support,Jungle,Top,Bot,Jungle,Support,Mid,Top,SB,https://www.youtube.com/live/hXYA4lvsdhU?si=crcNladCE7PFJJYD&t=5342
Week 2,KT Rolster,T1,1 - 0,1,14.1B,Varus,Udyr,Corki,Senna,Vi,Jax,Kalista,"Rumble, Azir","K'Sante, Taliyah",Lee Sin,Renata Glasc,Lucian,Sejuani,Xayah,Draven,"Alistar, Viego",Nautilus,Bot,Top,Mid,Support,Jungle,Top,Mid,Jungle,Bot,Support,SB,https://www.youtube.com/live/hXYA4lvsdhU?si=4kMTPmVTM892d0ZL&t=1807
Week 2,OKSavingsBank BRION,Gen.G,0 - 2,2,14.1B,Varus,Poppy,Kalista,Orianna,Corki,Senna,Lucian,"Aphelios, Milio","Nami, Azir",Maokai,Vi,Yone,Rell,Tristana,Jayce,"Lee Sin, K'Sante",Udyr,Bot,Support,Mid,Jungle,Top,Bot,Support,Jungle,Mid,Top,SB,https://www.youtube.com/live/mM1vzpAYR5w?si=Y8UDqNd0uPufrSYR&t=14994
Week 2,OKSavingsBank BRION,Gen.G,0 - 1,2,14.1B,Rumble,Poppy,Varus,Orianna,Kalista,Lee Sin,Senna,"Aphelios, Nautilus","Seraphine, Azir",Corki,Xin Zhao,Maokai,Wukong,Rell,K'Sante,"Graves, Aatrox",Brand,Support,Bot,Mid,Jungle,Top,Bot,Support,Mid,Top,Jungle,SB,https://www.youtube.com/live/mM1vzpAYR5w?si=m5lWju-bPytd8PbJ&t=11927
Week 2,Nongshim RedForce,Dplus KIA,0 - 2,2,14.1B,LeBlanc,K'Sante,Corki,Azir,Vi,Ashe,Maokai,"Lucian, Milio","Senna, Seraphine",Rell,Tristana,Rumble,Udyr,Orianna,Aatrox,"Jax, Taliyah",Kassadin,Jungle,Bot,Support,Top,Mid,Bot,Support,Jungle,Top,Mid,SB,https://www.youtube.com/live/mM1vzpAYR5w?si=wWcuYojoeVBRZ7qv&t=5799
Week 2,Dplus KIA,Nongshim RedForce,1 - 0,1,14.1B,K'Sante,Vi,Kalista,Maokai,Azir,Ashe,Lucian,"Orianna, Milio","Nami, Rell",Aphelios,Rumble,Poppy,Syndra,Udyr,Jax,"LeBlanc, Aatrox",Wukong,Bot,Support,Jungle,Mid,Top,Mid,Support,Bot,Top,Jungle,SB,https://www.youtube.com/live/mM1vzpAYR5w?si=m-fVtAGk01dOP1RC&t=2961
Week 2,KT Rolster,Kwangdong Freecs,1 - 2,2,14.1B,Sejuani,Ashe,Rumble,Lucian,Varus,Neeko,Azir,"Kalista, Renata Glasc","Maokai, Jax",K'Sante,Hwei,Orianna,Caitlyn,Taliyah,Corki,"Draven, Pyke",Lee Sin,Mid,Jungle,Top,Bot,Support,Bot,Support,Top,Mid,Jungle,SB,https://www.youtube.com/live/Kg_qK8uAaEY?si=xupj4IVBdACMI0I1&t=18680
Week 2,KT Rolster,Kwangdong Freecs,1 - 1,2,14.1B,Sejuani,Ashe,Draven,Lucian,Varus,Kalista,Orianna,"Rumble, Vi","Udyr, Nocturne",Azir,Ezreal,Xayah,Rakan,Tahm Kench,Senna,"Caitlyn, Hwei",Jhin,Mid,Top,Jungle,Bot,Support,Top,Jungle,Mid,Support,Bot,SB,https://www.youtube.com/live/Kg_qK8uAaEY?si=8ZuANwj-mm4L5TV7&t=15571
Week 2,KT Rolster,Kwangdong Freecs,1 - 0,1,14.1B,Sejuani,Ashe,Draven,Lucian,Varus,Kalista,Orianna,"Azir, Rumble","Vi, Udyr",Viego,Ezreal,Caitlyn,Renata Glasc,Xayah,Aphelios,"Senna, Ornn",Tahm Kench,Mid,Jungle,Top,Bot,Support,Mid,Top,Jungle,Bot,Support,SB,https://www.youtube.com/live/Kg_qK8uAaEY?si=Eveh68HDK5zTcHAG&t=11677
Week 2,Hanwha Life Esports,FearX,2 - 0,1,14.1B,Varus,Poppy,Senna,Ashe,Vi,Sejuani,Milio,"Kalista, Udyr","Maokai, Lucian",Renata Glasc,K'Sante,Brand,Jax,Yone,Azir,"Tristana, Rumble",Lee Sin,Support,Jungle,Bot,Mid,Top,Bot,Top,Support,Mid,Jungle,SB,https://www.youtube.com/live/Kg_qK8uAaEY?si=Q3KteF5IadVRXG-s&t=5900
Week 2,FearX,Hanwha Life Esports,0 - 1,2,14.1B,Vi,Varus,Sejuani,Milio,Kalista,K'Sante,Azir,"Corki, Lucian","Senna, Nautilus",Nami,Wukong,Jax,Xin Zhao,Maokai,Udyr,"Gnar, Viego",Poppy,Mid,Bot,Support,Top,Jungle,Mid,Bot,Support,Top,Jungle,SB,https://www.youtube.com/live/Kg_qK8uAaEY?si=n5EVEGd6L5bOWC1u&t=2620
Week 1,Dplus KIA,KT Rolster,1 - 2,2,14.1B,Azir,Maokai,Neeko,Rakan,Ashe,Kalista,Orianna,"Lucian, Milio","Zeri, Yuumi",Vi,Nocturne,Taliyah,Wukong,Sylas,Syndra,"Sejuani, K'Sante",Gnar,Mid,Bot,Support,Jungle,Top,Bot,Support,Jungle,Mid,Top,SB,https://www.youtube.com/live/LvOixeqAsx0?si=YRuN8_5fGvt1kheW&t=18601
Week 1,KT Rolster,Dplus KIA,1 - 1,1,14.1B,Rakan,Neeko,Maokai,Orianna,Kalista,Ashe,Milio,"Vi, Lucian","Aphelios, Azir",Nami,Poppy,Corki,Sejuani,LeBlanc,Akali,"Udyr, Xin Zhao",Rumble,Support,Bot,Mid,Top,Jungle,Jungle,Bot,Support,Mid,Top,SB,https://www.youtube.com/live/LvOixeqAsx0?si=RBEh1t6DkRZ4zrLM&t=14363
Week 1,Dplus KIA,KT Rolster,1 - 0,1,14.1B,Azir,Orianna,Neeko,Lucian,Ashe,Corki,Maokai,"Kalista, Tristana","Xayah, Rakan",Renata Glasc,Jayce,Brand,Taliyah,Rumble,Ivern,"Syndra, Aatrox",K'Sante,Jungle,Bot,Support,Mid,Top,Bot,Mid,Support,Jungle,Top,SB,https://www.youtube.com/live/LvOixeqAsx0?si=UOQjipKvZGcO_1DC&t=11543
Week 1,Hanwha Life Esports,Kwangdong Freecs,2 - 0,1,14.1B,Varus,Lucian,Sejuani,Kalista,Milio,Orianna,Maokai,"Corki, Viego","Azir, K'Sante",Aatrox,Rell,Ashe,Sivir,Renata Glasc,Ezreal,"Kai'Sa, Rakan",Karma,Jungle,Mid,Top,Bot,Support,Mid,Jungle,Top,Bot,Support,SB,https://www.youtube.com/live/LvOixeqAsx0?si=Hpjpywol1Y31sE2H&t=5473
Week 1,Hanwha Life Esports,Kwangdong Freecs,1 - 0,1,14.1B,Varus,Lucian,Sejuani,Kalista,K'Sante,Orianna,Maokai,"Ashe, Corki","Aatrox, Azir",Jax,Blitzcrank,Renata Glasc,Caitlyn,Vi,Rell,"Zeri, Rakan",Milio,Jungle,Top,Mid,Bot,Support,Bot,Mid,Top,Jungle,Support,SB,https://www.youtube.com/live/LvOixeqAsx0?si=zaEJnJw-TkHDdxSg&t=1972
Week 1,Gen.G,Nongshim RedForce,2 - 0,1,14.1B,K'Sante,Yone,Vi,Varus,Kalista,Ashe,Milio,"Tristana, Maokai","Lucian, Taliyah",Udyr,Darius,Nautilus,Poppy,Nilah,Aphelios,"Olaf, Rell",Lulu,Support,Bot,Mid,Top,Jungle,Mid,Jungle,Top,Bot,Support,SB,https://www.youtube.com/live/hUQ1XtqI4D4?si=ih-XtrM-2w_sngvo&t=14511
Week 1,Nongshim RedForce,Gen.G,0 - 1,2,14.1B,Corki,Kalista,Varus,Vi,Maokai,Ashe,Lucian,"Aphelios, Milio","Nami, Azir",Sejuani,Rell,Yone,K'Sante,Tristana,Taliyah,"Udyr, Trundle",Darius,Bot,Support,Mid,Top,Jungle,Bot,Support,Jungle,Mid,Top,SB,https://www.youtube.com/live/hUQ1XtqI4D4?si=-tkvEgd1-e90zWVi&t=11738
Week 1,FearX,OKSavingsBank BRION,2 - 0,1,14.1B,Poppy,Rumble,Sejuani,Yone,Milio,Rakan,Varus,"Orianna, Lee Sin","Azir, Udyr",Ezreal,Xin Zhao,K'Sante,Viego,Braum,Renekton,"Nautilus, Wukong",Bard,Bot,Mid,Top,Support,Jungle,Mid,Jungle,Bot,Top,Support,SB,https://www.youtube.com/live/hUQ1XtqI4D4?si=OV3-B5Vkvu6x5PSj&t=5741
Week 1,OKSavingsBank BRION,FearX,0 - 1,2,14.1B,Rumble,Poppy,LeBlanc,Milio,Udyr,Varus,Azir,"Xayah, Rakan","Zeri, Lulu",Yone,Jax,Sejuani,Lee Sin,Maokai,K'Sante,"Gwen, Xin Zhao",Brand,Mid,Bot,Support,Top,Jungle,Bot,Support,Mid,Top,Jungle,SB,https://www.youtube.com/live/hUQ1XtqI4D4?si=nsv_i8jUxtPG09Uh&t=2774
Week 1,T1,Kwangdong Freecs,2 - 0,1,14.1B,K'Sante,Ashe,Aphelios,Renata Glasc,Udyr,Orianna,Lucian,"Milio, Vi","Nami, Corki",Varus,Poppy,Neeko,Rell,Jax,Rumble,"Jarvan IV, Ornn",LeBlanc,Bot,Support,Mid,Jungle,Top,Support,Jungle,Bot,Top,Mid,SB,https://www.youtube.com/live/SfZsCRx46OI?si=o4z6KX_5eeQ8QLMG&t=15071
Week 1,T1,Kwangdong Freecs,1 - 0,1,14.1B,K'Sante,Ashe,Aphelios,Renata Glasc,Udyr,Vi,Lucian,"Varus, Sejuani","Milio, Orianna",Lulu,Rumble,Jax,Nocturne,Azir,Aatrox,"Yone, Rell",Hwei,Bot,Support,Mid,Top,Jungle,Bot,Jungle,Support,Top,Mid,SB,https://www.youtube.com/live/SfZsCRx46OI?si=-69T4lSkONf-BWxq&t=12198
Week 1,Hanwha Life Esports,DRX,2 - 0,1,14.1B,Orianna,Milio,Ashe,Vi,Udyr,Corki,Azir,"Tristana, Maokai","Kalista, Renata Glasc",Varus,K'Sante,Rumble,Sejuani,Jax,Senna,"Aatrox, Zac",Gwen,Mid,Bot,Support,Top,Jungle,Mid,Jungle,Bot,Support,Top,SB,https://www.youtube.com/live/SfZsCRx46OI?si=qyMQ2yrENarNRf9h&t=5770
Week 1,Hanwha Life Esports,DRX,1 - 0,1,14.1B,Orianna,Milio,Ashe,Vi,Udyr,Corki,Lucian,"Rumble, Maokai","Nami, K'Sante",Tristana,Sejuani,Kalista,Azir,Rakan,Aphelios,"Yone, Rell",Lulu,Bot,Support,Top,Mid,Jungle,Top,Jungle,Mid,Bot,Support,SB,https://www.youtube.com/live/SfZsCRx46OI?si=GO3WZOv97CQD3Y8z&t=2531
Week 1,FearX,KT Rolster,0 - 2,2,14.1B,Ashe,Akali,Azir,Orianna,Varus,Lucian,Renata Glasc,"Kalista, Hwei","Draven, Udyr",K'Sante,Poppy,Neeko,LeBlanc,Lee Sin,Xin Zhao,"Viego, Syndra",Taliyah,Support,Bot,Top,Jungle,Mid,Bot,Support,Top,Jungle,Mid,SB,https://www.youtube.com/live/0-M1q07v5fs?si=9SQYq4ZJ_x7ipN7a&t=15717
Week 1,KT Rolster,FearX,1 - 0,1,14.1B,Akali,Poppy,LeBlanc,Ashe,Kalista,Vi,Orianna,"Varus, Renata Glasc","Ezreal, Udyr",Azir,Bard,K'Sante,Nocturne,Gnar,Xin Zhao,"Hwei, Lee Sin",Rumble,Mid,Bot,Top,Support,Jungle,Bot,Support,Mid,Jungle,Top,SB,https://www.youtube.com/live/0-M1q07v5fs?si=ND515RenDZxrsomW&t=12269
Week 1,OKSavingsBank BRION,Dplus KIA,0 - 2,2,14.1B,Ashe,Orianna,Rumble,Corki,LeBlanc,Milio,Azir,"Vi, Rakan","Sejuani, Jax",Xayah,Renata Glasc,Akali,Lulu,Neeko,Poppy,"Ezreal, Bard",Sylas,Mid,Jungle,Top,Bot,Support,Jungle,Support,Bot,Top,Mid,SB,https://www.youtube.com/live/0-M1q07v5fs?si=eP5JINphvGVQw3ql&t=5890
Week 1,OKSavingsBank BRION,Dplus KIA,0 - 1,2,14.1B,Ashe,Orianna,Rumble,Corki,LeBlanc,Milio,Azir,"Vi, Rakan","Kalista, Renata Glasc",Xayah,Poppy,Taliyah,Sejuani,Akali,Neeko,"Lee Sin, Jax",Gragas,Mid,Bot,Support,Jungle,Top,Jungle,Support,Bot,Mid,Top,SB,https://www.youtube.com/live/0-M1q07v5fs?si=RK24EfdTd16__0Ui&t=2449
Week 1,T1,Gen.G,1 - 2,2,14.1B,Vi,Ashe,Corki,Renata Glasc,Lucian,Orianna,Azir,"Varus, Rakan","Jhin, Bard",Yone,Lee Sin,Sejuani,Poppy,Nocturne,Udyr,"Kennen, Bel'Veth",Maokai,Mid,Bot,Support,Top,Jungle,Bot,Support,Mid,Top,Jungle,SB,https://www.youtube.com/live/_IqHDLYwnQ4?si=8zJEOVjhGw-AbZEm&t=21091
Week 1,T1,Gen.G,1 - 1,2,14.1B,Vi,Ashe,Corki,Renata Glasc,Lucian,Orianna,Azir,"Varus, Rakan","Lee Sin, Udyr",K'Sante,Milio,Brand,Bard,Taliyah,Tristana,"Nilah, Senna",Maokai,Mid,Jungle,Top,Bot,Support,Bot,Support,Top,Mid,Jungle,SB,https://www.youtube.com/live/_IqHDLYwnQ4?si=M_dkBzUmTJmqQlRk&t=17895
Week 1,Gen.G,T1,0 - 1,2,14.1B,Ashe,Udyr,Renata Glasc,Rumble,Orianna,Vi,Corki,"Lucian, Milio","Aphelios, Lulu",Neeko,Sejuani,Nocturne,Poppy,Lee Sin,Jarvan IV,"K'Sante, Rell",Gwen,Mid,Bot,Support,Top,Jungle,Bot,Support,Mid,Jungle,Top,SB,https://www.youtube.com/live/_IqHDLYwnQ4?si=f8aSmiPvPI9ZqLtp&t=14828
Week 1,DRX,Nongshim RedForce,0 - 2,2,14.1B,K'Sante,Ashe,Azir,Kalista,LeBlanc,Orianna,Lucian,"Milio, Vi","Nami, Akali",Aphelios,Nocturne,Twisted Fate,Lee Sin,Ahri,Udyr,"Jax, Xin Zhao",Taliyah,Bot,Support,Mid,Top,Jungle,Support,Jungle,Bot,Top,Mid,SB,https://www.youtube.com/live/_IqHDLYwnQ4?si=kO3XSFokaWWOfccm&t=8834
